Year,Month,Day,Max,Min
1921,1,1,5.85,3.05
1921,1,2,4.7,4.15
1921,1,3,6.4,2.2
1921,1,4,5.85,2.2
1921,1,5,5.55,0.85
1921,1,6,5.55,2.2
1921,1,7,3.6,0.85
1921,1,8,6.1,0.55
1921,1,9,6.1,1.65
1921,1,10,5.85,5.55
1921,1,11,3.35,1.4
1921,1,12,2.8,1.4
1921,1,13,2.2,0.55
1921,1,14,4.15,-1.1
1921,1,15,5.55,0
1921,1,16,5.55,3.9
1921,1,17,5.55,2.2
1921,1,18,4.15,3.9
1921,1,19,5,1.95
1921,1,20,5.55,1.95
1921,1,21,5.85,3.9
1921,1,22,3.6,2.8
1921,1,23,5.55,1.65
1921,1,24,5.85,2.5
1921,1,25,5.85,4.15
1921,1,26,5.3,3.6
1921,1,27,5.85,3.6
1921,1,28,6.1,4.7
1921,1,29,6.1,4.7
1921,1,30,2.8,1.4
1921,1,31,2.8,-0.85
1921,2,1,3.9,-0.85
1921,2,2,4.15,-0.3
1921,2,3,5.3,1.95
1921,2,4,5.3,3.35
1921,2,5,3.9,1.95
1921,2,6,3.35,-0.55
1921,2,7,2.5,0.85
1921,2,8,3.35,1.1
1921,2,9,3.9,-0.85
1921,2,10,1.95,-1.65
1921,2,11,3.05,-1.95
1921,2,12,3.9,-1.1
1921,2,13,4.15,0.85
1921,2,14,5.3,0.85
1921,2,15,4.7,3.35
1921,2,16,4.7,3.05
1921,2,17,5,3.05
1921,2,18,3.35,-0.55
1921,2,19,3.9,0.3
1921,2,20,3.05,1.95
1921,2,21,4.7,1.1
1921,2,22,5,1.95
1921,2,23,5.55,2.8
1921,2,24,5,1.95
1921,2,25,4.7,0.55
1921,2,26,5.3,-0.55
1921,2,27,5.3,-0.85
1921,2,28,4.7,2.2
1921,3,1,10.55,6.1
1921,3,2,8.05,0.6
1921,3,3,6.95,3.35
1921,3,4,10.55,8.6
1921,3,5,10.55,5.85
1921,3,6,6.65,2.2
1921,3,7,5,-5
1921,3,8,7.8,2.5
1921,3,9,10.85,7.75
1921,3,10,10.55,6.95
1921,3,11,10,0
1921,3,12,8.05,3.6
1921,3,13,9.15,4.75
1921,3,14,8.6,2.2
1921,3,15,10.25,5.25
1921,3,16,11.65,7.25
1921,3,17,10,4.15
1921,3,18,7.8,1.4
1921,3,19,8.3,5
1921,3,20,9.45,5.3
1921,3,21,10.55,8.6
1921,3,22,10.85,6.7
1921,3,23,10.8,7.5
1921,3,24,12.75,9.4
1921,3,25,10,6.4
1921,3,26,8.9,2.8
1921,3,27,7.8,3.6
1921,3,28,9.7,5.3
1921,3,29,7.5,-0.6
1921,3,30,9.15,2.75
1921,3,31,10.55,6.7
1921,4,1,11.95,8.05
1921,4,2,12.25,7.8
1921,4,3,10.55,5.25
1921,4,4,10.55,5.3
1921,4,5,12.25,7.5
1921,4,6,12.75,8.05
1921,4,7,13.85,9.15
1921,4,8,13.6,0.6
1921,4,9,11.4,1.4
1921,4,10,12.75,6.1
1921,4,11,14.15,5.85
1921,4,12,16.7,0.85
1921,4,13,10.55,3.6
1921,4,14,7.8,2.5
1921,4,15,5.85,0.3
1921,4,16,8.05,-1.4
1921,4,17,9.75,2.5
1921,4,18,9.45,1.95
1921,4,19,10.85,-1.15
1921,4,20,11.15,0
1921,4,21,10.3,6.4
1921,4,22,10,0.3
1921,4,23,10,6.1
1921,4,24,13.6,-0.25
1921,4,25,14.15,4.75
1921,4,26,15.85,7.5
1921,4,27,15.85,8.05
1921,4,28,14.15,6.7
1921,4,29,19.15,10
1921,4,30,20,4.15
1921,5,1,20,4.45
1921,5,2,12.2,3.3
1921,5,3,9.15,3.85
1921,5,4,8.35,4.7
1921,5,5,11.7,-0.25
1921,5,6,13.9,9.15
1921,5,7,13.05,8.6
1921,5,8,12.25,5.8
1921,5,9,12.25,6.95
1921,5,10,14.2,2.2
1921,5,11,12.5,9.7
1921,5,12,17.5,10.3
1921,5,13,14.75,7.8
1921,5,14,13.05,10.3
1921,5,15,14.15,5.25
1921,5,16,13.85,6.65
1921,5,17,13.35,5.3
1921,5,18,13.05,6.1
1921,5,19,12.75,9.15
1921,5,20,14.7,8.3
1921,5,21,17.2,11.4
1921,5,22,15.6,9.7
1921,5,23,20.55,5.55
1921,5,24,20.55,8.6
1921,5,25,16.1,9.15
1921,5,26,12.8,6.95
1921,5,27,11.95,5
1921,5,28,11.4,5
1921,5,29,11.15,3.65
1921,5,30,11.4,8.9
1921,5,31,11.7,8.35
1921,6,1,13.6,3.9
1921,6,2,17.75,6.9
1921,6,3,21.4,7.8
1921,6,4,20.3,8.9
1921,6,5,18.05,13.9
1921,6,6,19.75,10.25
1921,6,7,22.75,8.35
1921,6,8,16.7,11.4
1921,6,9,14.7,6.9
1921,6,10,17.2,9.15
1921,6,11,16.15,10.85
1921,6,12,13.85,8.6
1921,6,13,17.25,11.1
1921,6,14,20.85,12.75
1921,6,15,24.45,11.65
1921,6,16,25.55,12.75
1921,6,17,20.55,15
1921,6,18,18.85,11.4
1921,6,19,16.4,9.45
1921,6,20,18.05,11.7
1921,6,21,18.6,11.95
1921,6,22,17.5,11.1
1921,6,23,20,12.25
1921,6,24,23.3,13.9
1921,6,25,27.8,14.45
1921,6,26,23.05,15.55
1921,6,27,18.6,12.5
1921,6,28,20.55,8.9
1921,6,29,23.9,7.8
1921,6,30,21.95,8.05
1921,7,1,21.7,8.3
1921,7,2,18.9,8.6
1921,7,3,20.6,9.75
1921,7,4,24.45,8.3
1921,7,5,25.3,13.1
1921,7,6,21.95,13.35
1921,7,7,23.85,15.25
1921,7,8,24.7,17.8
1921,7,9,27.5,19.45
1921,7,10,26.65,13.6
1921,7,11,26.15,13.9
1921,7,12,29.45,13.35
1921,7,13,26.4,14.45
1921,7,14,25,15.25
1921,7,15,23.05,16.7
1921,7,16,22.2,16.15
1921,7,17,24.7,15.8
1921,7,18,26.1,16.15
1921,7,19,23.05,17.5
1921,7,20,20,15.85
1921,7,21,19.7,10.55
1921,7,22,20.85,16.15
1921,7,23,21.1,11.65
1921,7,24,19.15,8.9
1921,7,25,19.45,14.45
1921,7,26,16.95,12.5
1921,7,27,15.85,10.85
1921,7,28,13.6,10.85
1921,7,29,19.15,11.4
1921,7,30,19.7,13.05
1921,7,31,21.4,13.9
1921,8,1,19.15,15.85
1921,8,2,14.7,11.95
1921,8,3,15.55,8.05
1921,8,4,17.25,10.85
1921,8,5,16.95,11.95
1921,8,6,18.05,12.5
1921,8,7,16.95,10.85
1921,8,8,16.15,11.4
1921,8,9,14.15,10
1921,8,10,15.55,10.55
1921,8,11,16.65,10.25
1921,8,12,15.6,10.3
1921,8,13,15.55,10.55
1921,8,14,16.1,11.1
1921,8,15,19.45,8.6
1921,8,16,16.1,13.05
1921,8,17,19.7,12.5
1921,8,18,21.7,12.75
1921,8,19,22.5,13.6
1921,8,20,16.95,13.6
1921,8,21,14.15,8.6
1921,8,22,15,12.5
1921,8,23,16.15,12.8
1921,8,24,17.75,8.3
1921,8,25,17.5,12.5
1921,8,26,18.6,12.2
1921,8,27,17.75,11.95
1921,8,28,15,5.85
1921,8,29,14.15,5.85
1921,8,30,15.85,5.8
1921,8,31,17.2,9.7
1921,9,1,17.2,14.4
1921,9,2,14.7,12.2
1921,9,3,17.5,10.3
1921,9,4,17.25,9.15
1921,9,5,20.25,11.4
1921,9,6,21.95,9.45
1921,9,7,18.9,11.95
1921,9,8,16.4,13.05
1921,9,9,15,12.8
1921,9,10,13.6,7.5
1921,9,11,13.9,8.05
1921,9,12,14.75,7.75
1921,9,13,16.7,11.35
1921,9,14,13.05,11.1
1921,9,15,13.9,6.4
1921,9,16,15.25,3.35
1921,9,17,13.85,7.2
1921,9,18,16.95,6.95
1921,9,19,17.25,11.15
1921,9,20,16.35,10
1921,9,21,16.4,12.5
1921,9,22,19.7,16.1
1921,9,23,17.5,15.6
1921,9,24,16.1,7.8
1921,9,25,17.8,3.9
1921,9,26,16.4,6.95
1921,9,27,16.4,10.55
1921,9,28,16.95,10.3
1921,9,29,17.5,10.3
1921,9,30,18.3,8.05
1921,10,1,16.95,11.4
1921,10,2,16.65,15
1921,10,3,16.95,13.6
1921,10,4,19.75,14.45
1921,10,5,19.45,15
1921,10,6,16.1,13.9
1921,10,7,16.4,11.1
1921,10,8,18.6,14.4
1921,10,9,19.15,12.75
1921,10,10,15.85,13.3
1921,10,11,14.15,12.2
1921,10,12,14.45,10.3
1921,10,13,17.5,12.5
1921,10,14,14.15,5.55
1921,10,15,15.85,3.3
1921,10,16,16.1,13.6
1921,10,17,16.1,13.05
1921,10,18,16.1,14.15
1921,10,19,10.8,9.75
1921,10,20,10.55,0.3
1921,10,21,14.15,5.3
1921,10,22,8.05,8.1
1921,10,23,8.05,3.05
1921,10,24,10.3,-1.1
1921,10,25,13.05,7.8
1921,10,26,12.5,10
1921,10,27,12.8,9.45
1921,10,28,12.25,5.55
1921,10,29,12.8,8.05
1921,10,30,12.2,4.45
1921,10,31,14.4,9.45
1921,11,1,11.4,7.8
1921,11,2,15,9.7
1921,11,3,13.85,12.5
1921,11,4,11.35,9.45
1921,11,5,12.2,5.3
1921,11,6,8.35,3.3
1921,11,7,4.45,-1.95
1921,11,8,5,-1.65
1921,11,9,8.85,0.55
1921,11,10,9.7,8.35
1921,11,11,6.1,3.3
1921,11,12,8.9,3.6
1921,11,13,10,6.35
1921,11,14,7.2,3.3
1921,11,15,10.3,-0.55
1921,11,16,9.45,6.1
1921,11,17,6.95,-0.55
1921,11,18,7.25,2.5
1921,11,19,6.4,4.15
1921,11,20,7.8,4.45
1921,11,21,8.35,5.85
1921,11,22,13.05,7.75
1921,11,23,13.05,11.95
1921,11,24,12.2,11.95
1921,11,25,10.85,10.55
1921,11,26,8.05,6.1
1921,11,27,8.9,4.15
1921,11,28,11.7,8.3
1921,11,29,12.25,6.95
1921,11,30,7.2,6.65
1921,12,1,7.2,5
1921,12,2,7.5,6.15
1921,12,3,6.7,4.4
1921,12,4,9.2,2.25
1921,12,5,12.75,8.35
1921,12,6,11.95,11.15
1921,12,7,10.85,8.35
1921,12,8,11.95,10
1921,12,9,11.65,11.1
1921,12,10,8.9,10
1921,12,11,8.85,5.55
1921,12,12,9.45,5
1921,12,13,8.35,1.7
1921,12,14,9.7,5.8
1921,12,15,10.85,6.95
1921,12,16,11.7,10
1921,12,17,11.4,9.7
1921,12,18,12.2,10
1921,12,19,12.75,10.3
1921,12,20,8.65,1.95
1921,12,21,11.1,7.8
1921,12,22,6.65,5.25
1921,12,23,5.3,3.3
1921,12,24,10,0
1921,12,25,9.7,4.75
1921,12,26,11.35,5.55
1921,12,27,10.55,5.85
1921,12,28,6.4,4.7
1921,12,29,8.65,2.8
1921,12,30,11.15,5.25
1921,12,31,9.45,3.9
1922,1,1,12.2,8.6
1922,1,2,9.15,8.6
1922,1,3,5.55,3.6
1922,1,4,4.15,0.3
1922,1,5,6.4,1.95
1922,1,6,8.05,5.6
1922,1,7,9.45,4.4
1922,1,8,10.85,7.5
1922,1,9,11.1,7.75
1922,1,10,6.95,3.9
1922,1,11,6.1,3.35
1922,1,12,3.9,-4.45
1922,1,13,5,1.65
1922,1,14,3.9,0.3
1922,1,15,4.45,1.7
1922,1,16,0.8,-0.3
1922,1,17,5.55,-3.6
1922,1,18,6.1,1.4
1922,1,19,3.3,0.6
1922,1,20,7.25,-2.5
1922,1,21,8.9,3.35
1922,1,22,10,4.75
1922,1,23,8.05,7.5
1922,1,24,0.8,0.8
1922,1,25,7.5,-1.65
1922,1,26,9.75,5.85
1922,1,27,8.05,6.1
1922,1,28,9.45,6.4
1922,1,29,7.5,5.85
1922,1,30,9.2,3.6
1922,1,31,8.6,3.3
1922,2,1,8.3,0.85
1922,2,2,11.1,7.5
1922,2,3,10.3,7.5
1922,2,4,8.3,5
1922,2,5,6.15,1.95
1922,2,6,6.1,1.95
1922,2,7,8.6,6.4
1922,2,8,8.9,7.2
1922,2,9,8.05,4.15
1922,2,10,7.75,0.25
1922,2,11,8.05,3.05
1922,2,12,8.05,2.25
1922,2,13,6.15,1.65
1922,2,14,5,1.1
1922,2,15,8.3,5.3
1922,2,16,9.7,7.2
1922,2,17,7.25,2.8
1922,2,18,5.3,-1.1
1922,2,19,10.25,5
1922,2,20,6.4,-0.3
1922,2,21,3.85,1.4
1922,2,22,6.65,1.4
1922,2,23,11.65,7.8
1922,2,24,13.05,10
1922,2,25,11.4,7.2
1922,2,26,9.2,5.25
1922,2,27,7.75,2.25
1922,2,28,7.2,2.25
1922,3,1,8.6,1.4
1922,3,2,8.9,1.4
1922,3,3,9.45,9.4
1922,3,4,10,3.3
1922,3,5,10.6,6.65
1922,3,6,9.2,3.05
1922,3,7,7.5,0.85
1922,3,8,7.5,1.7
1922,3,9,5.8,1.95
1922,3,10,7.5,-0.6
1922,3,11,8.05,4.75
1922,3,12,9.45,6.4
1922,3,13,10.6,4.45
1922,3,14,9.7,2.25
1922,3,15,10.55,0.6
1922,3,16,11.1,2.5
1922,3,17,10.85,-0.6
1922,3,18,7.8,5.6
1922,3,19,8.6,4.45
1922,3,20,8.05,1.95
1922,3,21,6.65,-1.95
1922,3,22,5.25,-4.15
1922,3,23,6.65,-0.6
1922,3,24,8.3,3.35
1922,3,25,6.95,0.85
1922,3,26,6.65,-0.85
1922,3,27,6.95,3.05
1922,3,28,6.4,0.55
1922,3,29,8.9,-3.9
1922,3,30,10.25,0.3
1922,3,31,6.65,1.65
1922,4,1,3.65,-0.85
1922,4,2,5.85,-2.5
1922,4,3,6.95,-1.95
1922,4,4,7.8,-2.8
1922,4,5,7.8,2.5
1922,4,6,9.2,-2.8
1922,4,7,8.9,2.8
1922,4,8,9.45,0.3
1922,4,9,9.45,0.85
1922,4,10,10,-3.05
1922,4,11,10.25,-1.4
1922,4,12,5.85,-0.6
1922,4,13,8.05,0
1922,4,14,10.55,2.25
1922,4,15,8.9,5.3
1922,4,16,7.2,2.8
1922,4,17,8.6,0.55
1922,4,18,11.4,-0.6
1922,4,19,13.85,3.05
1922,4,20,12.75,7.8
1922,4,21,11.7,4.45
1922,4,22,10.3,1.95
1922,4,23,10.55,5.85
1922,4,24,9.45,4.15
1922,4,25,7.5,4.7
1922,4,26,7.5,1.95
1922,4,27,8.6,1.4
1922,4,28,7.8,1.65
1922,4,29,8.9,-0.55
1922,4,30,9.7,1.15
1922,5,1,9.75,3.35
1922,5,2,11.95,-0.3
1922,5,3,12.25,7.8
1922,5,4,11.7,6.1
1922,5,5,11.65,5.25
1922,5,6,13.3,10
1922,5,7,16.9,11.65
1922,5,8,19.15,6.4
1922,5,9,21.9,9.45
1922,5,10,17.5,8.3
1922,5,11,14.15,6.15
1922,5,12,11.95,4.75
1922,5,13,12.2,0.55
1922,5,14,11.95,6.95
1922,5,15,13.9,8.6
1922,5,16,14.45,10.85
1922,5,17,15,10
1922,5,18,13.05,8.85
1922,5,19,13.9,10.3
1922,5,20,16.35,13.05
1922,5,21,17.25,12.2
1922,5,22,16.4,10.55
1922,5,23,16.1,8.85
1922,5,24,13.6,6.1
1922,5,25,17.5,11.65
1922,5,26,18.05,12.5
1922,5,27,16.35,8.05
1922,5,28,19.7,9.75
1922,5,29,21.4,9.75
1922,5,30,22.8,9.45
1922,5,31,23.9,11.95
1922,6,1,24.75,12.25
1922,6,2,18.6,11.15
1922,6,3,14.7,7.25
1922,6,4,14.4,4.4
1922,6,5,14.45,7.2
1922,6,6,17.5,6.65
1922,6,7,20.55,7.5
1922,6,8,20.85,11.1
1922,6,9,21.1,12.75
1922,6,10,17.2,12.2
1922,6,11,18.05,5.25
1922,6,12,19.15,14.45
1922,6,13,16.65,8.6
1922,6,14,14.45,5.3
1922,6,15,15.25,11.15
1922,6,16,15.3,10.85
1922,6,17,15,8.85
1922,6,18,13.85,11.4
1922,6,19,16.15,12.2
1922,6,20,15.55,11.4
1922,6,21,13.9,7.25
1922,6,22,14.75,10.85
1922,6,23,14.45,10.3
1922,6,24,14.7,10
1922,6,25,12.75,8.05
1922,6,26,13.9,10.55
1922,6,27,13.85,11.1
1922,6,28,14.45,9.15
1922,6,29,14.15,7.8
1922,6,30,14.15,9.75
1922,7,1,14.75,11.4
1922,7,2,14.7,10.85
1922,7,3,15.3,10.3
1922,7,4,15.25,10
1922,7,5,14.75,8.6
1922,7,6,14.45,7.8
1922,7,7,14.45,8.05
1922,7,8,14.15,9.45
1922,7,9,14.45,9.7
1922,7,10,16.1,6.7
1922,7,11,18.65,7.8
1922,7,12,17.2,12.5
1922,7,13,14.7,8.9
1922,7,14,14.45,10.3
1922,7,15,15.25,7.5
1922,7,16,15,9.15
1922,7,17,14.15,9.2
1922,7,18,13.65,7.2
1922,7,19,16.35,9.15
1922,7,20,17.5,14.75
1922,7,21,16.4,11.15
1922,7,22,16.4,9.2
1922,7,23,16.1,11.4
1922,7,24,14.15,11.15
1922,7,25,18.05,9.15
1922,7,26,17.25,13.6
1922,7,27,16.1,10.55
1922,7,28,17.5,9.45
1922,7,29,18.35,13.9
1922,7,30,15.85,9.45
1922,7,31,15.25,10.3
1922,8,1,15.55,10.55
1922,8,2,15.25,10.3
1922,8,3,15,10.55
1922,8,4,15.8,13.05
1922,8,5,18.35,10.85
1922,8,6,18.05,13.3
1922,8,7,17.75,11.4
1922,8,8,14.45,10.6
1922,8,9,15.55,11.65
1922,8,10,15.55,6.4
1922,8,11,14.15,8.3
1922,8,12,16.35,11.4
1922,8,13,15.85,11.15
1922,8,14,15,10.3
1922,8,15,15.85,11.4
1922,8,16,16.7,13.05
1922,8,17,15,10.55
1922,8,18,14.75,11.15
1922,8,19,17.5,13.35
1922,8,20,17.75,9.45
1922,8,21,15.6,11.95
1922,8,22,15.3,11.95
1922,8,23,14.7,8.6
1922,8,24,15.25,9.45
1922,8,25,14.75,10.85
1922,8,26,16.95,7.5
1922,8,27,15.55,10.25
1922,8,28,16.7,6.95
1922,8,29,16.1,7.8
1922,8,30,13.6,9.4
1922,8,31,14.45,9.4
1922,9,1,13.6,9.7
1922,9,2,15,8.3
1922,9,3,15.55,10.3
1922,9,4,16.4,13.05
1922,9,5,17.25,11.15
1922,9,6,16.15,5.25
1922,9,7,16.15,4.7
1922,9,8,15.85,5.25
1922,9,9,15.6,10.6
1922,9,10,15.55,3.05
1922,9,11,14.15,8.85
1922,9,12,13.6,10.6
1922,9,13,12.25,8.3
1922,9,14,13.6,10.55
1922,9,15,12.8,6.65
1922,9,16,16.1,11.65
1922,9,17,15.85,9.4
1922,9,18,12.75,4.45
1922,9,19,15.85,13.05
1922,9,20,15.85,11.7
1922,9,21,17.25,15
1922,9,22,15.3,10
1922,9,23,13.3,5.3
1922,9,24,14.75,10.3
1922,9,25,14.15,11.4
1922,9,26,13.6,10.6
1922,9,27,14.45,11.7
1922,9,28,15.3,9.7
1922,9,29,11.4,2.8
1922,9,30,14.7,11.4
1922,10,1,15.85,8.05
1922,10,2,14.15,7.8
1922,10,3,15.25,10
1922,10,4,16.95,11.4
1922,10,5,15.3,10.6
1922,10,6,13.9,9.15
1922,10,7,11.65,0.3
1922,10,8,12.25,0.3
1922,10,9,11.65,0.6
1922,10,10,10.85,1.95
1922,10,11,10.8,2.75
1922,10,12,13.3,11.1
1922,10,13,13.6,11.4
1922,10,14,16.65,11.4
1922,10,15,16.1,9.45
1922,10,16,13.65,8.85
1922,10,17,13.9,8.3
1922,10,18,11.7,7.5
1922,10,19,11.1,4.4
1922,10,20,9.7,3.85
1922,10,21,9.15,5.85
1922,10,22,8.6,6.95
1922,10,23,7.8,3.35
1922,10,24,7.75,5.3
1922,10,25,7.75,5.85
1922,10,26,8.6,6.4
1922,10,27,7.75,-0.6
1922,10,28,6.4,-3.3
1922,10,29,5.3,0.25
1922,10,30,6.1,0.6
1922,10,31,6.4,-2.8
1922,11,1,10,3.6
1922,11,2,5,-0.25
1922,11,3,6.1,-0.25
1922,11,4,5.85,-1.1
1922,11,5,6.95,1.1
1922,11,6,10.25,6.95
1922,11,7,9.45,6.65
1922,11,8,8.9,4.4
1922,11,9,8.05,0.6
1922,11,10,12.8,8.6
1922,11,11,9.7,2.75
1922,11,12,9.15,5.55
1922,11,13,13.05,9.7
1922,11,14,13.6,10
1922,11,15,11.65,8.05
1922,11,16,7.75,5.85
1922,11,17,8.9,6.65
1922,11,18,10.25,7.2
1922,11,19,9.45,6.1
1922,11,20,9.7,6.95
1922,11,21,7.75,5.85
1922,11,22,8.05,5.3
1922,11,23,9.45,6.7
1922,11,24,8.85,6.4
1922,11,25,7.75,-2.5
1922,11,26,8.9,4.75
1922,11,27,8.3,5.55
1922,11,28,10.3,6.65
1922,11,29,9.4,6.65
1922,11,30,8.6,6.4
1922,12,1,8.9,5.85
1922,12,2,9.45,5.85
1922,12,3,8.85,6.65
1922,12,4,8.05,6.65
1922,12,5,9.7,7.8
1922,12,6,8.6,2.75
1922,12,7,8.3,4.45
1922,12,8,9.75,8.35
1922,12,9,7.5,2.8
1922,12,10,5.85,4.15
1922,12,11,8.35,6.4
1922,12,12,11.4,8.3
1922,12,13,12.8,11.95
1922,12,14,9.45,6.35
1922,12,15,4.4,-1.4
1922,12,16,4.4,2.25
1922,12,17,4.45,0
1922,12,18,6.4,2.5
1922,12,19,6.4,3.6
1922,12,20,3.6,-0.25
1922,12,21,5.85,0.3
1922,12,22,7.75,3.6
1922,12,23,7.2,3.6
1922,12,24,6.95,1.7
1922,12,25,9.15,3.9
1922,12,26,5,2.5
1922,12,27,5,0.6
1922,12,28,3.6,0.3
1922,12,29,6.4,3.05
1922,12,30,5.3,1.4
1922,12,31,4.2,-0.85
1923,1,1,4.15,-2.25
1923,1,2,11.7,6.15
1923,1,3,7.8,4.4
1923,1,4,6.7,2.8
1923,1,5,8.6,3.9
1923,1,6,4.15,1.15
1923,1,7,11.1,8.05
1923,1,8,9.7,5.8
1923,1,9,6.1,2.5
1923,1,10,5,2.25
1923,1,11,4.45,1.1
1923,1,12,3.6,-3.35
1923,1,13,6.1,0.25
1923,1,14,9.4,6.1
1923,1,15,7.5,4.15
1923,1,16,8.6,5.85
1923,1,17,8.3,6.1
1923,1,18,7.25,0.3
1923,1,19,9.15,5.8
1923,1,20,8.35,4.15
1923,1,21,8.1,2.8
1923,1,22,8.3,5.3
1923,1,23,8.05,-2.2
1923,1,24,9.15,6.65
1923,1,25,8.9,6.4
1923,1,26,8.3,7.2
1923,1,27,8.6,6.7
1923,1,28,8.3,6.15
1923,1,29,10,8.05
1923,1,30,10.85,9.45
1923,1,31,11.4,8.05
1923,2,1,12.5,11.15
1923,2,2,11.4,10
1923,2,3,11.15,7.2
1923,2,4,8.9,1.7
1923,2,5,8.3,6.4
1923,2,6,8.6,6.4
1923,2,7,8.35,3.35
1923,2,8,7.25,1.1
1923,2,9,7.5,1.4
1923,2,10,10.3,7.2
1923,2,11,9.15,1.4
1923,2,12,6.7,3.9
1923,2,13,9.15,7.25
1923,2,14,8.85,1.65
1923,2,15,8.3,5.55
1923,2,16,8.05,3.05
1923,2,17,9.15,2.25
1923,2,18,8.85,5
1923,2,19,8.35,1.1
1923,2,20,6.15,-1.15
1923,2,21,6.65,1.95
1923,2,22,5,0
1923,2,23,7.2,0.3
1923,2,24,9.2,6.7
1923,2,25,9.7,5
1923,2,26,9.45,7.2
1923,2,27,7.75,6.1
1923,2,28,8.35,4.15
1923,3,1,8.05,4.4
1923,3,2,8.6,4.15
1923,3,3,8.35,3.85
1923,3,4,7.5,0.6
1923,3,5,10.25,6.95
1923,3,6,10.55,6.4
1923,3,7,10,6.7
1923,3,8,9.4,3.9
1923,3,9,8.6,0.55
1923,3,10,6.7,0
1923,3,11,7.2,4.7
1923,3,12,10.25,6.7
1923,3,13,10,3.05
1923,3,14,10,-1.4
1923,3,15,6.95,4.4
1923,3,16,6.15,4.7
1923,3,17,8.05,4.7
1923,3,18,9.75,1.7
1923,3,19,9.15,1.4
1923,3,20,8.6,-1.1
1923,3,21,8.35,-2.2
1923,3,22,7.25,3.3
1923,3,23,9.2,0.6
1923,3,24,10.25,-1.4
1923,3,25,10.55,7.25
1923,3,26,12.2,3.6
1923,3,27,10.85,9.15
1923,3,28,12.2,5.3
1923,3,29,11.1,0.55
1923,3,30,10.85,7.8
1923,3,31,11.1,6.15
1923,4,1,10,-1.1
1923,4,2,11.65,3.85
1923,4,3,12.2,2.5
1923,4,4,8.05,6.1
1923,4,5,6.4,3.9
1923,4,6,7.75,4.15
1923,4,7,8.3,4.7
1923,4,8,8.6,5
1923,4,9,8.6,3.3
1923,4,10,7.5,1.1
1923,4,11,10.25,4.15
1923,4,12,11.95,6.95
1923,4,13,11.65,3.85
1923,4,14,9.45,4.7
1923,4,15,9.15,6.95
1923,4,16,10.85,4.75
1923,4,17,11.7,6.4
1923,4,18,9.7,7.5
1923,4,19,8.9,6.7
1923,4,20,9.45,5.55
1923,4,21,8.6,1.95
1923,4,22,9.15,3.35
1923,4,23,10.6,0.25
1923,4,24,9.45,-0.85
1923,4,25,10.85,6.1
1923,4,26,9.45,5
1923,4,27,10.25,1.1
1923,4,28,10.55,3.05
1923,4,29,11.1,6.65
1923,4,30,13.05,10.85
1923,5,1,14.75,10
1923,5,2,15.55,6.15
1923,5,3,15.3,11.15
1923,5,4,15.3,10.6
1923,5,5,15.55,9.7
1923,5,6,12.2,7.8
1923,5,7,12.5,1.35
1923,5,8,12.2,6.1
1923,5,9,11.4,5
1923,5,10,8.9,2.5
1923,5,11,7.75,4.4
1923,5,12,7.5,1.95
1923,5,13,7.5,3.85
1923,5,14,8.05,3.05
1923,5,15,8.9,3.9
1923,5,16,9.75,3.6
1923,5,17,10.25,3.6
1923,5,18,10.85,5
1923,5,19,10.85,8.05
1923,5,20,11.4,8.05
1923,5,21,12.25,8.35
1923,5,22,11.95,9.4
1923,5,23,11.65,5.55
1923,5,24,10.6,3.35
1923,5,25,11.4,6.7
1923,5,26,10.3,4.7
1923,5,27,11.35,5.25
1923,5,28,12.5,8.05
1923,5,29,14.2,4.7
1923,5,30,14.45,4.45
1923,5,31,13.35,6.1
1923,6,1,13.35,7.25
1923,6,2,16.65,6.4
1923,6,3,18.05,8.6
1923,6,4,14.15,9.15
1923,6,5,13.6,9.45
1923,6,6,13.35,9.15
1923,6,7,14.45,9.45
1923,6,8,16.65,11.15
1923,6,9,17.2,12.5
1923,6,10,16.1,10.85
1923,6,11,14.7,8.85
1923,6,12,14.15,9.45
1923,6,13,14.7,11.4
1923,6,14,15.25,9.45
1923,6,15,15.6,10.8
1923,6,16,14.75,9.15
1923,6,17,13.6,9.7
1923,6,18,15.8,11.4
1923,6,19,17.5,9.7
1923,6,20,16.4,9.75
1923,6,21,18.05,12.5
1923,6,22,18.05,11.7
1923,6,23,18.9,12.5
1923,6,24,17.5,13.05
1923,6,25,17.2,12.5
1923,6,26,16.35,11.7
1923,6,27,17.75,8.65
1923,6,28,16.95,11.7
1923,6,29,16.4,7.5
1923,6,30,16.65,11.15
1923,7,1,16.4,11.15
1923,7,2,16.95,12.5
1923,7,3,17.75,13.85
1923,7,4,17.75,12.75
1923,7,5,17.2,13.9
1923,7,6,23.35,14.15
1923,7,7,25.85,17.25
1923,7,8,21.95,13.6
1923,7,9,17.8,15.3
1923,7,10,20,13.6
1923,7,11,24.45,11.7
1923,7,12,23.05,13.65
1923,7,13,22.5,13.65
1923,7,14,21.65,11.1
1923,7,15,19.7,11.95
1923,7,16,17.75,12.5
1923,7,17,16.65,11.15
1923,7,18,16.1,11.1
1923,7,19,17.8,12.5
1923,7,20,18.9,14.4
1923,7,21,20.25,15.55
1923,7,22,19.15,15.6
1923,7,23,18.85,15.25
1923,7,24,18.05,11.95
1923,7,25,18.35,14.4
1923,7,26,16.95,11.4
1923,7,27,17.2,10.3
1923,7,28,18.3,12.2
